id=15016	blockNo=0	val1=AM	val2=0.5	val3=1
id=15017	blockNo=0	val1=AM	val2=0.5	val3=1
id=15018	blockNo=0	val1=AM	val2=0.5	val3=1
id=15019	blockNo=0	val1=AM	val2=0.5	val3=1
id=15020	blockNo=0	val1=AM	val2=0.5	val3=1
id=15021	blockNo=0	val1=AM	val2=0.5	val3=1
id=15022	blockNo=0	val1=AM	val2=0.5	val3=1
id=15023	blockNo=0	val1=AM	val2=0.5	val3=1
id=15024	blockNo=0	val1=AM	val2=0.5	val3=1
id=15025	blockNo=0	val1=AM	val2=0.5	val3=1
id=15026	blockNo=0	val1=AM	val2=0.5	val3=1
id=15027	blockNo=0	val1=AM	val2=0.5	val3=1
id=15028	blockNo=0	val1=AM	val2=0.5	val3=1
id=15029	blockNo=0	val1=AM	val2=0.5	val3=1
id=15030	blockNo=0	val1=AM	val2=0.5	val3=1
id=15031	blockNo=0	val1=AM	val2=0.5	val3=1
id=15032	blockNo=0	val1=AM	val2=0.5	val3=1
id=15033	blockNo=0	val1=AM	val2=0.5	val3=1
id=15034	blockNo=0	val1=AM	val2=0.5	val3=1
id=15035	blockNo=0	val1=AM	val2=0.5	val3=1
id=15036	blockNo=0	val1=AM	val2=0.5	val3=1
id=15037	blockNo=0	val1=AM	val2=0.5	val3=1
id=15038	blockNo=0	val1=AM	val2=0.5	val3=1
id=15039	blockNo=0	val1=AM	val2=0.5	val3=1
id=15040	blockNo=0	val1=AM	val2=0.5	val3=1
id=15041	blockNo=0	val1=AM	val2=0.5	val3=1
id=15042	blockNo=0	val1=AM	val2=0.5	val3=1
id=15043	blockNo=0	val1=AM	val2=0.5	val3=1
id=15044	blockNo=0	val1=AM	val2=0.5	val3=1
id=15045	blockNo=0	val1=AM	val2=0.5	val3=1
id=15046	blockNo=0	val1=AM	val2=0.5	val3=1
id=15047	blockNo=0	val1=AM	val2=0.5	val3=1
id=15048	blockNo=0	val1=AM	val2=0.5	val3=1
id=15049	blockNo=0	val1=AM	val2=0.5	val3=1
id=15050	blockNo=0	val1=AM	val2=0.5	val3=1
id=15051	blockNo=0	val1=AM	val2=0.5	val3=1
id=15052	blockNo=0	val1=AM	val2=0.5	val3=1
id=15053	blockNo=0	val1=AM	val2=0.5	val3=1
id=15054	blockNo=0	val1=AM	val2=0.5	val3=1
id=15055	blockNo=0	val1=AM	val2=0.5	val3=1
id=15056	blockNo=0	val1=AM	val2=0.5	val3=1
id=15057	blockNo=0	val1=AM	val2=0.5	val3=1
id=15058	blockNo=0	val1=AM	val2=0.5	val3=1
id=15059	blockNo=0	val1=AM	val2=0.5	val3=1
id=15060	blockNo=0	val1=AM	val2=0.5	val3=1
id=15061	blockNo=0	val1=AM	val2=0.5	val3=1
id=15062	blockNo=0	val1=AM	val2=0.5	val3=1
id=15063	blockNo=0	val1=AM	val2=0.5	val3=1
id=15064	blockNo=0	val1=AM	val2=0.5	val3=1
id=15065	blockNo=0	val1=AM	val2=0.5	val3=1
id=15066	blockNo=0	val1=AM	val2=0.5	val3=1
id=15067	blockNo=0	val1=AM	val2=0.5	val3=1
id=15068	blockNo=0	val1=AM	val2=0.5	val3=1
id=15069	blockNo=0	val1=AM	val2=0.5	val3=1
id=15070	blockNo=0	val1=AM	val2=0.5	val3=1
id=15071	blockNo=0	val1=AM	val2=0.5	val3=1
id=15072	blockNo=0	val1=AM	val2=0.5	val3=1
id=15073	blockNo=0	val1=AM	val2=0.5	val3=1
id=15074	blockNo=0	val1=AM	val2=0.5	val3=1
id=15075	blockNo=0	val1=AM	val2=0.5	val3=1
id=15076	blockNo=0	val1=AM	val2=0.5	val3=1
id=15077	blockNo=0	val1=AM	val2=0.5	val3=1
id=15078	blockNo=0	val1=AM	val2=0.5	val3=1
id=15079	blockNo=0	val1=AM	val2=0.5	val3=1
id=15080	blockNo=0	val1=AM	val2=0.5	val3=1
id=15081	blockNo=0	val1=AM	val2=0.5	val3=1
id=15082	blockNo=0	val1=AM	val2=0.5	val3=1
id=15083	blockNo=0	val1=AM	val2=0.5	val3=1
id=15084	blockNo=0	val1=AM	val2=0.5	val3=1
id=15085	blockNo=0	val1=AM	val2=0.5	val3=1
id=15086	blockNo=0	val1=AM	val2=0.5	val3=1
id=15087	blockNo=0	val1=AM	val2=0.5	val3=1
id=15088	blockNo=0	val1=AM	val2=0.5	val3=1
id=15089	blockNo=0	val1=AM	val2=0.5	val3=1
id=15090	blockNo=0	val1=AM	val2=0.5	val3=1
id=15091	blockNo=0	val1=AM	val2=0.5	val3=1
id=15092	blockNo=0	val1=AM	val2=0.5	val3=1
id=15093	blockNo=0	val1=AM	val2=0.5	val3=1
id=15094	blockNo=0	val1=AM	val2=0.5	val3=1
id=15095	blockNo=0	val1=AM	val2=0.5	val3=1
id=15096	blockNo=0	val1=AM	val2=0.5	val3=1
id=15097	blockNo=0	val1=AM	val2=0.5	val3=1
id=15098	blockNo=0	val1=AM	val2=0.5	val3=1
id=15099	blockNo=0	val1=AM	val2=0.5	val3=1
id=15100	blockNo=0	val1=AM	val2=0.5	val3=1
id=15101	blockNo=0	val1=AM	val2=0.5	val3=1
id=15102	blockNo=0	val1=AM	val2=0.5	val3=1
id=15103	blockNo=0	val1=AM	val2=0.5	val3=1
id=15104	blockNo=0	val1=AM	val2=0.5	val3=1
id=15105	blockNo=0	val1=AM	val2=0.5	val3=1
id=15106	blockNo=0	val1=AM	val2=0.5	val3=1
id=15107	blockNo=0	val1=AM	val2=0.5	val3=1
id=15108	blockNo=0	val1=AM	val2=0.5	val3=1
id=15109	blockNo=0	val1=AM	val2=0.5	val3=1
id=15110	blockNo=0	val1=AM	val2=0.5	val3=1
id=15111	blockNo=0	val1=AM	val2=0.5	val3=1
id=15112	blockNo=0	val1=AM	val2=0.5	val3=1
id=15113	blockNo=0	val1=AM	val2=0.5	val3=1
id=15114	blockNo=0	val1=AM	val2=0.5	val3=1
id=15115	blockNo=0	val1=AM	val2=0.5	val3=1
id=15116	blockNo=0	val1=AM	val2=0.5	val3=1
id=15117	blockNo=0	val1=AM	val2=0.5	val3=1
id=15118	blockNo=0	val1=AM	val2=0.5	val3=1
id=15119	blockNo=0	val1=AM	val2=0.5	val3=1
id=15120	blockNo=0	val1=AM	val2=0.5	val3=1
id=15121	blockNo=0	val1=AM	val2=0.5	val3=1
id=15122	blockNo=0	val1=AM	val2=0.5	val3=1
id=15123	blockNo=0	val1=AM	val2=0.5	val3=1
id=15124	blockNo=0	val1=AM	val2=0.5	val3=1
id=15125	blockNo=0	val1=AM	val2=0.5	val3=1
id=15126	blockNo=0	val1=AM	val2=0.5	val3=1
id=15127	blockNo=0	val1=AM	val2=0.5	val3=1
id=15128	blockNo=0	val1=AM	val2=0.5	val3=1
id=15129	blockNo=0	val1=AM	val2=0.5	val3=1
id=15130	blockNo=0	val1=AM	val2=0.5	val3=1
id=15131	blockNo=0	val1=AM	val2=0.5	val3=1
id=15132	blockNo=0	val1=AM	val2=0.5	val3=1
id=15133	blockNo=0	val1=AM	val2=0.5	val3=1
id=15134	blockNo=0	val1=AM	val2=0.5	val3=1
id=15135	blockNo=0	val1=AM	val2=0.5	val3=1
id=15136	blockNo=0	val1=AM	val2=0.5	val3=1
id=15137	blockNo=0	val1=AM	val2=0.5	val3=1
id=15138	blockNo=0	val1=AM	val2=0.5	val3=1
id=15139	blockNo=0	val1=AM	val2=0.5	val3=1
id=15140	blockNo=0	val1=AM	val2=0.5	val3=1
id=15141	blockNo=0	val1=AM	val2=0.5	val3=1
id=15142	blockNo=0	val1=AM	val2=0.5	val3=1
id=15143	blockNo=0	val1=AM	val2=0.5	val3=1
id=15144	blockNo=0	val1=AM	val2=0.5	val3=1
id=15145	blockNo=0	val1=AM	val2=0.5	val3=1
id=15146	blockNo=0	val1=AM	val2=0.5	val3=1
id=15147	blockNo=0	val1=AM	val2=0.5	val3=1
id=15148	blockNo=0	val1=AM	val2=0.5	val3=1
id=15149	blockNo=0	val1=AM	val2=0.5	val3=1
id=15150	blockNo=0	val1=AM	val2=0.5	val3=1
id=15151	blockNo=0	val1=AM	val2=0.5	val3=1
id=15152	blockNo=0	val1=AM	val2=0.5	val3=1
id=15153	blockNo=0	val1=AM	val2=0.5	val3=1
id=15154	blockNo=0	val1=AM	val2=0.5	val3=1
id=15155	blockNo=0	val1=AM	val2=0.5	val3=1
id=15156	blockNo=0	val1=AM	val2=0.5	val3=1
id=15157	blockNo=0	val1=AM	val2=0.5	val3=1
id=15158	blockNo=0	val1=AM	val2=0.5	val3=1
id=15159	blockNo=0	val1=AM	val2=0.5	val3=1
id=15160	blockNo=0	val1=AM	val2=0.5	val3=1
id=15161	blockNo=0	val1=AM	val2=0.5	val3=1
id=15162	blockNo=0	val1=AM	val2=0.5	val3=1
id=15163	blockNo=0	val1=AM	val2=0.5	val3=1
id=15164	blockNo=0	val1=AM	val2=0.5	val3=1
id=15165	blockNo=0	val1=AM	val2=0.5	val3=1
id=15166	blockNo=0	val1=AM	val2=0.5	val3=1
id=15167	blockNo=0	val1=AM	val2=0.5	val3=1
id=15168	blockNo=0	val1=AM	val2=0.5	val3=1
id=15169	blockNo=0	val1=AM	val2=0.5	val3=1
id=15170	blockNo=0	val1=AM	val2=0.5	val3=1
id=15171	blockNo=0	val1=AM	val2=0.5	val3=1
id=15172	blockNo=0	val1=AM	val2=0.5	val3=1
id=15173	blockNo=0	val1=AM	val2=0.5	val3=1
id=15174	blockNo=0	val1=AM	val2=0.5	val3=1
id=15175	blockNo=0	val1=AM	val2=0.5	val3=1
id=15176	blockNo=0	val1=AM	val2=0.5	val3=1
id=15177	blockNo=0	val1=AM	val2=0.5	val3=1
id=15178	blockNo=0	val1=AM	val2=0.5	val3=1
id=15179	blockNo=0	val1=AM	val2=0.5	val3=1
id=15180	blockNo=0	val1=AM	val2=0.5	val3=1
id=15181	blockNo=0	val1=AM	val2=0.5	val3=1
id=15182	blockNo=0	val1=AM	val2=0.5	val3=1
id=15183	blockNo=0	val1=AM	val2=0.5	val3=1
id=15184	blockNo=0	val1=AM	val2=0.5	val3=1
id=15185	blockNo=0	val1=AM	val2=0.5	val3=1
id=15186	blockNo=0	val1=AM	val2=0.5	val3=1
id=15187	blockNo=0	val1=AM	val2=0.5	val3=1
id=15188	blockNo=0	val1=AM	val2=0.5	val3=1
id=15189	blockNo=0	val1=AM	val2=0.5	val3=1
id=15190	blockNo=0	val1=AM	val2=0.5	val3=1
id=15191	blockNo=0	val1=AM	val2=0.5	val3=1
id=15192	blockNo=0	val1=AM	val2=0.5	val3=1
id=15193	blockNo=0	val1=AM	val2=0.5	val3=1
id=15194	blockNo=0	val1=AM	val2=0.5	val3=1
id=15195	blockNo=0	val1=AM	val2=0.5	val3=1
id=15196	blockNo=0	val1=AM	val2=0.5	val3=1
id=15197	blockNo=0	val1=AM	val2=0.5	val3=1
id=15198	blockNo=0	val1=AM	val2=0.5	val3=1
id=15199	blockNo=0	val1=AM	val2=0.5	val3=1
id=15200	blockNo=0	val1=AM	val2=0.5	val3=1
id=15201	blockNo=0	val1=AM	val2=0.5	val3=1
id=15202	blockNo=0	val1=AM	val2=0.5	val3=1
id=15203	blockNo=0	val1=AM	val2=0.5	val3=1
id=15204	blockNo=0	val1=AM	val2=0.5	val3=1
id=15205	blockNo=0	val1=AM	val2=0.5	val3=1
id=15206	blockNo=0	val1=AM	val2=0.5	val3=1
id=15207	blockNo=0	val1=AM	val2=0.5	val3=1
id=15208	blockNo=0	val1=AM	val2=0.5	val3=1
id=15209	blockNo=0	val1=AM	val2=0.5	val3=1
id=15210	blockNo=0	val1=AM	val2=0.5	val3=1
id=15211	blockNo=0	val1=AM	val2=0.5	val3=1
id=15212	blockNo=0	val1=AM	val2=0.5	val3=1
id=15213	blockNo=0	val1=AM	val2=0.5	val3=1
id=15214	blockNo=0	val1=AM	val2=0.5	val3=1
id=15215	blockNo=0	val1=AM	val2=0.5	val3=1
id=15216	blockNo=0	val1=AM	val2=0.5	val3=1
id=15217	blockNo=0	val1=AM	val2=0.5	val3=1
id=15218	blockNo=0	val1=AM	val2=0.5	val3=1
id=15219	blockNo=0	val1=AM	val2=0.5	val3=1
id=15220	blockNo=0	val1=AM	val2=0.5	val3=1
id=15221	blockNo=0	val1=AM	val2=0.5	val3=1
id=15222	blockNo=0	val1=AM	val2=0.5	val3=1
id=15223	blockNo=0	val1=AM	val2=0.5	val3=1
id=15224	blockNo=0	val1=AM	val2=0.5	val3=1
id=15225	blockNo=0	val1=AM	val2=0.5	val3=1
id=15226	blockNo=0	val1=AM	val2=0.5	val3=1
id=15227	blockNo=0	val1=AM	val2=0.5	val3=1
id=15228	blockNo=0	val1=AM	val2=0.5	val3=1
id=15229	blockNo=0	val1=AM	val2=0.5	val3=1
id=15230	blockNo=0	val1=AM	val2=0.5	val3=1
id=15231	blockNo=0	val1=AM	val2=0.5	val3=1
id=15232	blockNo=0	val1=AM	val2=0.5	val3=1
id=15233	blockNo=0	val1=AM	val2=0.5	val3=1
id=15234	blockNo=0	val1=AM	val2=0.5	val3=1
id=15235	blockNo=0	val1=AM	val2=0.5	val3=1
id=15236	blockNo=0	val1=AM	val2=0.5	val3=1
id=15237	blockNo=0	val1=AM	val2=0.5	val3=1
id=15238	blockNo=0	val1=AM	val2=0.5	val3=1
id=15239	blockNo=0	val1=AM	val2=0.5	val3=1
id=15240	blockNo=0	val1=AM	val2=0.5	val3=1
id=15241	blockNo=0	val1=AM	val2=0.5	val3=1
id=15242	blockNo=0	val1=AM	val2=0.5	val3=1
id=15243	blockNo=0	val1=AM	val2=0.5	val3=1
id=15244	blockNo=0	val1=AM	val2=0.5	val3=1
id=15245	blockNo=0	val1=AM	val2=0.5	val3=1
id=15246	blockNo=0	val1=AM	val2=0.5	val3=1
id=15247	blockNo=0	val1=AM	val2=0.5	val3=1
id=15248	blockNo=0	val1=AM	val2=0.5	val3=1
id=15249	blockNo=0	val1=AM	val2=0.5	val3=1
id=15250	blockNo=0	val1=AM	val2=0.5	val3=1
id=15251	blockNo=0	val1=AM	val2=0.5	val3=1
id=15252	blockNo=0	val1=AM	val2=0.5	val3=1
id=15253	blockNo=0	val1=AM	val2=0.5	val3=1
id=15254	blockNo=0	val1=AM	val2=0.5	val3=1
id=15255	blockNo=0	val1=AM	val2=0.5	val3=1
id=15256	blockNo=0	val1=AM	val2=0.5	val3=1
id=15257	blockNo=0	val1=AM	val2=0.5	val3=1
id=15258	blockNo=0	val1=AM	val2=0.5	val3=1
id=15259	blockNo=0	val1=AM	val2=0.5	val3=1
id=15260	blockNo=0	val1=AM	val2=0.5	val3=1
id=15261	blockNo=0	val1=AM	val2=0.5	val3=1
id=15262	blockNo=0	val1=AM	val2=0.5	val3=1
id=15263	blockNo=0	val1=AM	val2=0.5	val3=1
id=15264	blockNo=0	val1=AM	val2=0.5	val3=1
id=15265	blockNo=0	val1=AM	val2=0.5	val3=1
id=15266	blockNo=0	val1=AM	val2=0.5	val3=1
id=15267	blockNo=0	val1=AM	val2=0.5	val3=1
id=15268	blockNo=0	val1=AM	val2=0.5	val3=1
id=15269	blockNo=0	val1=AM	val2=0.5	val3=1
id=15270	blockNo=0	val1=AM	val2=0.5	val3=1
id=15271	blockNo=0	val1=AM	val2=0.5	val3=1
id=15272	blockNo=0	val1=AM	val2=0.5	val3=1
id=15273	blockNo=0	val1=AM	val2=0.5	val3=1
id=15274	blockNo=0	val1=AM	val2=0.5	val3=1
id=15275	blockNo=0	val1=AM	val2=0.5	val3=1
id=15276	blockNo=0	val1=AM	val2=0.5	val3=1
id=15277	blockNo=0	val1=AM	val2=0.5	val3=1
id=15278	blockNo=0	val1=AM	val2=0.5	val3=1
id=15279	blockNo=0	val1=AM	val2=0.5	val3=1
id=15280	blockNo=0	val1=AM	val2=0.5	val3=1
id=15281	blockNo=0	val1=AM	val2=0.5	val3=1
id=15282	blockNo=0	val1=AM	val2=0.5	val3=1
id=15283	blockNo=0	val1=AM	val2=0.5	val3=1
id=15284	blockNo=0	val1=AM	val2=0.5	val3=1
id=15285	blockNo=0	val1=AM	val2=0.5	val3=1
id=15286	blockNo=0	val1=AM	val2=0.5	val3=1
id=15287	blockNo=0	val1=AM	val2=0.5	val3=1
id=15288	blockNo=0	val1=AM	val2=0.5	val3=1
id=15289	blockNo=0	val1=AM	val2=0.5	val3=1
id=15290	blockNo=0	val1=AM	val2=0.5	val3=1
id=15291	blockNo=0	val1=AM	val2=0.5	val3=1
id=15292	blockNo=0	val1=AM	val2=0.5	val3=1
id=15293	blockNo=0	val1=AM	val2=0.5	val3=1
id=15294	blockNo=0	val1=AM	val2=0.5	val3=1
id=15295	blockNo=0	val1=AM	val2=0.5	val3=1
id=15296	blockNo=0	val1=AM	val2=0.5	val3=1
id=15297	blockNo=0	val1=AM	val2=0.5	val3=1
id=15298	blockNo=0	val1=AM	val2=0.5	val3=1
id=15299	blockNo=0	val1=AM	val2=0.5	val3=1
id=15300	blockNo=0	val1=AM	val2=0.5	val3=1
id=15301	blockNo=0	val1=AM	val2=0.5	val3=1
id=15302	blockNo=0	val1=AM	val2=0.5	val3=1
id=15303	blockNo=0	val1=AM	val2=0.5	val3=1
id=15304	blockNo=0	val1=AM	val2=0.5	val3=1
id=15305	blockNo=0	val1=AM	val2=0.5	val3=1
id=15306	blockNo=0	val1=AM	val2=0.5	val3=1
id=15307	blockNo=0	val1=AM	val2=0.5	val3=1
id=15308	blockNo=0	val1=AM	val2=0.5	val3=1
id=15309	blockNo=0	val1=AM	val2=0.5	val3=1
id=15310	blockNo=0	val1=AM	val2=0.5	val3=1
id=15311	blockNo=0	val1=AM	val2=0.5	val3=1
id=15312	blockNo=0	val1=AM	val2=0.5	val3=1
id=15313	blockNo=0	val1=AM	val2=0.5	val3=1
id=15314	blockNo=0	val1=AM	val2=0.5	val3=1
id=15315	blockNo=0	val1=AM	val2=0.5	val3=1
id=15316	blockNo=0	val1=AM	val2=0.5	val3=1
id=15317	blockNo=0	val1=AM	val2=0.5	val3=1
id=15318	blockNo=0	val1=AM	val2=0.5	val3=1
id=15319	blockNo=0	val1=AM	val2=0.5	val3=1
id=15320	blockNo=0	val1=AM	val2=0.5	val3=1
id=15321	blockNo=0	val1=AM	val2=0.5	val3=1
id=15322	blockNo=0	val1=AM	val2=0.5	val3=1
id=15323	blockNo=0	val1=AM	val2=0.5	val3=1
id=15324	blockNo=0	val1=AM	val2=0.5	val3=1
id=15325	blockNo=0	val1=AM	val2=0.5	val3=1
id=15326	blockNo=0	val1=AM	val2=0.5	val3=1
id=15327	blockNo=0	val1=AM	val2=0.5	val3=1
id=15328	blockNo=0	val1=AM	val2=0.5	val3=1
id=15329	blockNo=0	val1=AM	val2=0.5	val3=1
id=15330	blockNo=0	val1=AM	val2=0.5	val3=1
id=15331	blockNo=0	val1=AM	val2=0.5	val3=1
id=15332	blockNo=0	val1=AM	val2=0.5	val3=1
id=15333	blockNo=0	val1=AM	val2=0.5	val3=1
id=15334	blockNo=0	val1=AM	val2=0.5	val3=1
id=15335	blockNo=0	val1=AM	val2=0.5	val3=1
id=15336	blockNo=0	val1=AM	val2=0.5	val3=1
id=15337	blockNo=0	val1=AM	val2=0.5	val3=1
id=15338	blockNo=0	val1=AM	val2=0.5	val3=1
id=15339	blockNo=0	val1=AM	val2=0.5	val3=1
id=15340	blockNo=0	val1=AM	val2=0.5	val3=1
id=15341	blockNo=0	val1=AM	val2=0.5	val3=1
id=15342	blockNo=0	val1=AM	val2=0.5	val3=1
id=15343	blockNo=0	val1=AM	val2=0.5	val3=1
id=15344	blockNo=0	val1=AM	val2=0.5	val3=1
id=15345	blockNo=0	val1=AM	val2=0.5	val3=1
id=15346	blockNo=0	val1=AM	val2=0.5	val3=1
id=15347	blockNo=0	val1=AM	val2=0.5	val3=1
id=15348	blockNo=0	val1=AM	val2=0.5	val3=1
id=15349	blockNo=0	val1=AM	val2=0.5	val3=1
id=15350	blockNo=0	val1=AM	val2=0.5	val3=1
id=15351	blockNo=0	val1=AM	val2=0.5	val3=1
id=15352	blockNo=0	val1=AM	val2=0.5	val3=1
id=15353	blockNo=0	val1=AM	val2=0.5	val3=1
id=15354	blockNo=0	val1=AM	val2=0.5	val3=1
id=15355	blockNo=0	val1=AM	val2=0.5	val3=1
id=15356	blockNo=0	val1=AM	val2=0.5	val3=1
id=15357	blockNo=0	val1=AM	val2=0.5	val3=1
id=15358	blockNo=0	val1=AM	val2=0.5	val3=1
id=15359	blockNo=0	val1=AM	val2=0.5	val3=1
id=15360	blockNo=0	val1=AM	val2=0.5	val3=1
id=15361	blockNo=0	val1=AM	val2=0.5	val3=1
id=15362	blockNo=0	val1=AM	val2=0.5	val3=1
id=15363	blockNo=0	val1=AM	val2=0.5	val3=1
id=15364	blockNo=0	val1=AM	val2=0.5	val3=1
id=15365	blockNo=0	val1=AM	val2=0.5	val3=1
id=15366	blockNo=0	val1=AM	val2=0.5	val3=1
id=15367	blockNo=0	val1=AM	val2=0.5	val3=1
id=15368	blockNo=0	val1=AM	val2=0.5	val3=1
id=15369	blockNo=0	val1=AM	val2=0.5	val3=1
id=15370	blockNo=0	val1=AM	val2=0.5	val3=1
id=15371	blockNo=0	val1=AM	val2=0.5	val3=1
id=15372	blockNo=0	val1=AM	val2=0.5	val3=1
id=15373	blockNo=0	val1=AM	val2=0.5	val3=1
id=15374	blockNo=0	val1=AM	val2=0.5	val3=1
id=15375	blockNo=0	val1=AM	val2=0.5	val3=1
id=15376	blockNo=0	val1=AM	val2=0.5	val3=1
id=15377	blockNo=0	val1=AM	val2=0.5	val3=1
id=15378	blockNo=0	val1=AM	val2=0.5	val3=1
id=15379	blockNo=0	val1=AM	val2=0.5	val3=1
id=15380	blockNo=0	val1=AM	val2=0.5	val3=1
id=15381	blockNo=0	val1=AM	val2=0.5	val3=1
id=15382	blockNo=0	val1=AM	val2=0.5	val3=1
id=15383	blockNo=0	val1=AM	val2=0.5	val3=1
id=15384	blockNo=0	val1=AM	val2=0.5	val3=1
id=15385	blockNo=0	val1=AM	val2=0.5	val3=1
id=15386	blockNo=0	val1=AM	val2=0.5	val3=1
id=15387	blockNo=0	val1=AM	val2=0.5	val3=1
id=15388	blockNo=0	val1=AM	val2=0.5	val3=1
id=15389	blockNo=0	val1=AM	val2=0.5	val3=1
id=15390	blockNo=0	val1=AM	val2=0.5	val3=1
